video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,category_name,comments_per_view
DkeiKbqa02g,18.17.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",47205441,689363,29340,22664,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.00048011413599304925
DkeiKbqa02g,18.18.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",50672793,710138,30610,22988,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.00045365566382623386
DkeiKbqa02g,18.19.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",54223283,730558,31795,23492,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.0004332456145592362
DkeiKbqa02g,18.20.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",57519404,749382,32820,23946,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.00041631167777204925
DkeiKbqa02g,18.21.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",60207478,766198,33699,24363,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.00040465072453872383
DkeiKbqa02g,18.22.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",62800938,781317,34495,24760,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwd,Music,0.00039426162083340825
DkeiKbqa02g,18.23.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",65455235,796636,35336,25423,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwdFollow Dua online:  http://dualipa.com Snapchat: https://www.snapchat.com/add/dualipaInstagram: https://www.instagram.com/dualipa Facebook: https://www.facebook.com/dualipaofficial Twitter: https://twitter.com/DUALIPA    Spotify: https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46weYouTube: https://www.youtube.com/user/DuaLipa1,Music,0.0003884028467944108
DkeiKbqa02g,18.24.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",68251318,812428,36123,25847,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwdFollow Dua online:  http://dualipa.com Snapchat: https://www.snapchat.com/add/dualipaInstagram: https://www.instagram.com/dualipa Facebook: https://www.facebook.com/dualipaofficial Twitter: https://twitter.com/DUALIPA    Spotify: https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46weYouTube: https://www.youtube.com/user/DuaLipa1,Music,0.0003787033038877974
oWw1BcFhk-k,18.25.05,Liam Payne & J Balvin - Familiar (Official Video),LiamPayneVEVO,10,2018-05-04T11:00:07.000Z,"Liam|""Payne""|""Familiar""|""Capitol""|""Pop""",32657064,513313,15997,20979,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg,False,False,False,"Familiar, the brand new single from Liam Payne & J Balvin. Download or stream the track now: http://liamp.co/FamiliarSingleIDJ Balvin ManLiam Payne, Ma GWoah It's simple, you dip lowYour hips roll you do the calypsoAn intro is all that I needOh yeahYo empiezo, primeroTu sabes lo que me refieroDe cero, sabes que estoy pa ti Oh ooh I just wanted to get your nameBut if it's cool I wanna get inside your brain Can we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getYour waistline, the bass lineIn real life don’t wanna no FaceTimeCos great minds they think just the sameYou're shaped like vibratoA model or some kinda bottleWell pour up cos I want a taste, a taste Oh ooh I just wanted to get your nameSolo queria tu nombre babyBut if it's cool I wanna get inside your brainCan we get famili famili famili familiar I'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ ya What's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Ah Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Quisiera que tu y yo nos familiarizemosUn poco de quimica y el party prendemosolvida las criticas si nos entedemosQue tu cree si en tu mente nos metemosSeñorita Que necesitaSeria mucho mejor si participas Asi de lejos no mejor cerquita Yo voy hacerte todo lo que me permitasY sabes que lo que te pones te queda bienY me caes mucho mejor que un billete de, Cien! Can we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getFollow Liam onFacebook http://liamp.co/FacebookTwitter http://liamp.co/Twitter Instagram http://liamp.co/InstagramSnapchat  @liampayneWebsite http://liamp.co/OfficialMusic video by Liam Payne performing Familiar. © 2018 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limitedhttp://vevo.ly/0DAxJY",Music,0.000642403106341614
DkeiKbqa02g,18.25.05,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,10,2018-05-02T23:01:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa""|""calvin harris dua lipa one kiss""|""one kiss""|""calvin harris dua lipa one kiss graham norton""|""calvin harris radio 1""|""calvin harris dua lipa one kiss live""|""dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris slide""|""calvin""|""harris""|""you""",71017021,828626,36928,26279,https://i.ytimg.com/vi/DkeiKbqa02g/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Video)Listen/download here: http://smarturl.it/One-Kiss Follow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadioSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT -------------- Follow Calvin online:  http://calvinharris.comSnapchat: http://smarturl.it/CHSnapchat?IQid=YTInstagram: http://smarturl.it/CHInstagram?IQid=YT        Facebook: http://smarturl.it/CHFacebook?IQid=YT    Twitter: http://smarturl.it/CHTwitter?IQid=YT     Spotify: http://smarturl.it/CHSptfy?IQid=YTSubscribe here: https://goo.gl/EVtTwdFollow Dua online:  http://dualipa.com Snapchat: https://www.snapchat.com/add/dualipaInstagram: https://www.instagram.com/dualipa Facebook: https://www.facebook.com/dualipaofficial Twitter: https://twitter.com/DUALIPA    Spotify: https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46weYouTube: https://www.youtube.com/user/DuaLipa1,Music,0.00037003804524498365
oWw1BcFhk-k,18.26.05,Liam Payne & J Balvin - Familiar (Official Video),LiamPayneVEVO,10,2018-05-04T11:00:07.000Z,"Liam|""Payne""|""Familiar""|""Capitol""|""Pop""",37226832,532231,17372,21298,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg,False,False,False,"Familiar, the brand new single from Liam Payne & J Balvin. Download or stream the track now: http://liamp.co/FamiliarSingleIDJ Balvin ManLiam Payne, Ma GWoah It's simple, you dip lowYour hips roll you do the calypsoAn intro is all that I needOh yeahYo empiezo, primeroTu sabes lo que me refieroDe cero, sabes que estoy pa ti Oh ooh I just wanted to get your nameBut if it's cool I wanna get inside your brain Can we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getYour waistline, the bass lineIn real life don’t wanna no FaceTimeCos great minds they think just the sameYou're shaped like vibratoA model or some kinda bottleWell pour up cos I want a taste, a taste Oh ooh I just wanted to get your nameSolo queria tu nombre babyBut if it's cool I wanna get inside your brainCan we get famili famili famili familiar I'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ ya What's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Ah Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Quisiera que tu y yo nos familiarizemosUn poco de quimica y el party prendemosolvida las criticas si nos entedemosQue tu cree si en tu mente nos metemosSeñorita Que necesitaSeria mucho mejor si participas Asi de lejos no mejor cerquita Yo voy hacerte todo lo que me permitasY sabes que lo que te pones te queda bienY me caes mucho mejor que un billete de, Cien! Can we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getFollow Liam onFacebook http://liamp.co/FacebookTwitter http://liamp.co/Twitter Instagram http://liamp.co/InstagramSnapchat  @liampayneWebsite http://liamp.co/OfficialMusic video by Liam Payne performing Familiar. © 2018 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limitedhttp://vevo.ly/0DAxJY",Music,0.0005721142059008888
oWw1BcFhk-k,18.28.05,Liam Payne & J Balvin - Familiar (Official Video),LiamPayneVEVO,10,2018-05-04T11:00:07.000Z,"Liam|""Payne""|""Familiar""|""Capitol""|""Pop""",40684506,547701,18049,21535,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg,False,False,False,"Familiar, the brand new single from Liam Payne & J Balvin. Download or stream the track now: http://liamp.co/FamiliarSingleIDJ Balvin ManLiam Payne, Ma GWoah It's simple, you dip lowYour hips roll you do the calypsoAn intro is all that I needOh yeahYo empiezo, primeroTu sabes lo que me refieroDe cero, sabes que estoy pa ti Oh ooh I just wanted to get your nameBut if it's cool I wanna get inside your brain Can we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getYour waistline, the bass lineIn real life don’t wanna no FaceTimeCos great minds they think just the sameYou're shaped like vibratoA model or some kinda bottleWell pour up cos I want a taste, a taste Oh ooh I just wanted to get your nameSolo queria tu nombre babyBut if it's cool I wanna get inside your brainCan we get famili famili famili familiar I'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ ya What's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Ah Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Quisiera que tu y yo nos familiarizemosUn poco de quimica y el party prendemosolvida las criticas si nos entedemosQue tu cree si en tu mente nos metemosSeñorita Que necesitaSeria mucho mejor si participas Asi de lejos no mejor cerquita Yo voy hacerte todo lo que me permitasY sabes que lo que te pones te queda bienY me caes mucho mejor que un billete de, Cien! Can we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getFollow Liam onFacebook http://liamp.co/FacebookTwitter http://liamp.co/Twitter Instagram http://liamp.co/InstagramSnapchat  @liampayneWebsite http://liamp.co/OfficialMusic video by Liam Payne performing Familiar. © 2018 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limitedhttp://vevo.ly/0DAxJY",Music,0.0005293169707082846
vjI4Alon-3Q,18.28.05,Maluma - Marinero (Official Video),MalumaVEVO,10,2018-05-04T10:00:33.000Z,"Maluma Marinero|""Maluma Marinero official video""|""Marinero video oficial""|""latin pop""|""Reggaeton""|""Marinero dance""|""Maluma Marinero karaoke""|""Maluma mix""|""Maluma exitos""|""Maluma Marinero lyrics""|""Marinero letra""|""Maluma best songs""|""music video""|""musica en espanol""|""latin music""|""Marinero remix""|""Reggaeton mix""|""Felices Los 4""|""El Prestamo""|""Chantaje""|""Cuatro Babys""|""Corazon""|""J.Balvin""|""Ozuna""|""Daddy Yankee""|""Nicky Jam""|""live""|""en vivo""|""Maluma Marinero english""|""Latin""",58441951,847535,60535,47961,https://i.ytimg.com/vi/vjI4Alon-3Q/default.jpg,False,False,False,Maluma  – “Marinero”¡NUEVO ÁLBUM “F.A.M.E” DISPONIBLE PARA PRE-ORDENAR AHORA!:iTunes: http://smarturl.it/FAMEi  Apple Music: http://smarturl.it/FAMEa  Spotify: http://smarturl.it/FAMEs  Amazon Music: http://smarturl.it/FAMEam  Google Play: http://smarturl.it/FAMEgpl¡Elige tu plataforma de preferencia!: https://SML.lnk.to/FAME ESCÚCHA Marinero EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A MALUMA EN: Página web oficial: http://www.malumamusik.com Facebook: http://www.facebook.com/MALUMAMUSIK Twitter: http://www.twitter.com/maluma Instagram: http://www.instagram.com/maluma Official  video by Maluma  performing Marinero. (C) 2018 Sony Music Entertainment US Latin LLC,Music,0.0008206604734900025
oWw1BcFhk-k,18.29.05,Liam Payne & J Balvin - Familiar (Official Video),LiamPayneVEVO,10,2018-05-04T11:00:07.000Z,"Liam|""Payne""|""Familiar""|""Capitol""|""Pop""",42390420,554509,18381,21650,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg,False,False,False,"Familiar, the brand new single from Liam Payne & J Balvin. Download or stream the track now: http://liamp.co/FamiliarSingleIDJ Balvin ManLiam Payne, Ma GWoah It's simple, you dip lowYour hips roll you do the calypsoAn intro is all that I needOh yeahYo empiezo, primeroTu sabes lo que me refieroDe cero, sabes que estoy pa ti Oh ooh I just wanted to get your nameBut if it's cool I wanna get inside your brain Can we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getYour waistline, the bass lineIn real life don’t wanna no FaceTimeCos great minds they think just the sameYou're shaped like vibratoA model or some kinda bottleWell pour up cos I want a taste, a taste Oh ooh I just wanted to get your nameSolo queria tu nombre babyBut if it's cool I wanna get inside your brainCan we get famili famili famili familiar I'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ ya What's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Ah Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Quisiera que tu y yo nos familiarizemosUn poco de quimica y el party prendemosolvida las criticas si nos entedemosQue tu cree si en tu mente nos metemosSeñorita Que necesitaSeria mucho mejor si participas Asi de lejos no mejor cerquita Yo voy hacerte todo lo que me permitasY sabes que lo que te pones te queda bienY me caes mucho mejor que un billete de, Cien! Can we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getFollow Liam onFacebook http://liamp.co/FacebookTwitter http://liamp.co/Twitter Instagram http://liamp.co/InstagramSnapchat  @liampayneWebsite http://liamp.co/OfficialMusic video by Liam Payne performing Familiar. © 2018 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limitedhttp://vevo.ly/0DAxJY",Music,0.0005107285912541421
